level_0,Model,Make,Year,AdjWeight,match_index,baseModel,displ,cylinders,trany,comb08,combinedUF,combE,highway08,city08,UCity,UHighway,atvType,rangeHwyA,RangeHwy,Range,MFRCode,VehicleID
139.0,Esteem,Suzuki,2000,2625.0,1966.0,esteem,1.6,4.0,Manual 5-spd,29,0.0,0.0,33,26,33.6,47.1,ICE,0.0,0.0,0,,139
140.0,Esteem,Suzuki,2000,2625.0,1966.0,esteem,1.8,4.0,Automatic 4-spd,26,0.0,0.0,30,23,28.8,42.5,ICE,0.0,0.0,0,,140
141.0,Esteem,Suzuki,2000,2625.0,1966.0,esteem,1.8,4.0,Manual 5-spd,27,0.0,0.0,32,24,31.4,44.4,ICE,0.0,0.0,0,,141
142.0,Camry Solara Convertible,Toyota,2000,3833.3333333333335,1984.0,camry,2.2,4.0,Automatic 4-spd,23,0.0,0.0,28,20,25.2733,39.0956,ICE,0.0,0.0,0,,142
143.0,Camry Solara Convertible,Toyota,2000,3833.3333333333335,1984.0,camry,3.0,6.0,Automatic 4-spd,19,0.0,0.0,24,17,20.9,33.4673,ICE,0.0,0.0,0,,143
144.0,Celica,Toyota,2000,2900.0,1985.0,celica,1.8,4.0,Automatic 4-spd,26,0.0,0.0,31,23,29.8,44.2,ICE,0.0,0.0,0,,144
145.0,Celica,Toyota,2000,2900.0,1985.0,celica,1.8,4.0,Manual 5-spd,27,0.0,0.0,31,24,30.6,43.2,ICE,0.0,0.0,0,,145
146.0,Celica,Toyota,2000,2900.0,1985.0,celica,1.8,4.0,Manual 6-spd,23,0.0,0.0,29,20,25.7,40.5,ICE,0.0,0.0,0,,146
147.0,Cabrio,Volkswagen,2000,3187.5,2004.0,cabrio,2.0,4.0,Automatic 4-spd,22,0.0,0.0,26,19,24.4999,35.6731,ICE,0.0,0.0,0,,147
148.0,Cabrio,Volkswagen,2000,3187.5,2004.0,cabrio,2.0,4.0,Manual 5-spd,24,0.0,0.0,28,21,26.7103,39.2215,ICE,0.0,0.0,0,,148
149.0,Sonoma 4WD,GMC,2000,3187.5,2004.0,sonoma,4.3,6.0,Automatic 4-spd,16,0.0,0.0,19,14,17.7,26.3,ICE,0.0,0.0,0,,149
150.0,Sonoma 4WD,GMC,2000,3187.5,2004.0,sonoma,4.3,6.0,Manual 5-spd,17,0.0,0.0,20,15,18.4,27.6,ICE,0.0,0.0,0,,150
151.0,Tacoma 4WD,Toyota,2000,3187.5,2004.0,tacoma,2.7,4.0,Automatic 4-spd,18,0.0,0.0,20,17,20.5755,27.2884,ICE,0.0,0.0,0,,151
152.0,Tacoma 4WD,Toyota,2000,3187.5,2004.0,tacoma,2.7,4.0,Manual 5-spd,17,0.0,0.0,19,15,18.7052,26.0589,ICE,0.0,0.0,0,,152
153.0,Tacoma 4WD,Toyota,2000,3187.5,2004.0,tacoma,3.4,6.0,Automatic 4-spd,16,0.0,0.0,18,15,18.9577,25.0847,ICE,0.0,0.0,0,,153
154.0,Tacoma 4WD,Toyota,2000,3187.5,2004.0,tacoma,3.4,6.0,Manual 5-spd,16,0.0,0.0,18,15,18.6,25.016,ICE,0.0,0.0,0,,154
155.0,New Beetle,Volkswagen,2000,3187.5,2009.0,beetle,1.8,4.0,Automatic 4-spd,22,0.0,0.0,25,19,24.4444,35.1,ICE,0.0,0.0,0,,155
156.0,New Beetle,Volkswagen,2000,3187.5,2009.0,beetle,1.8,4.0,Manual 5-spd,24,0.0,0.0,28,22,28.2,39.2,ICE,0.0,0.0,0,,156
157.0,New Beetle,Volkswagen,2000,3187.5,2009.0,beetle,1.9,4.0,Automatic 4-spd,33,0.0,0.0,40,29,37.8549,57.4406,ICE,0.0,0.0,0,,157
158.0,New Beetle,Volkswagen,2000,3187.5,2009.0,beetle,1.9,4.0,Manual 5-spd,38,0.0,0.0,44,35,46.4977,62.9432,ICE,0.0,0.0,0,,158
159.0,New Beetle,Volkswagen,2000,3187.5,2009.0,beetle,2.0,4.0,Automatic 4-spd,22,0.0,0.0,26,19,24.4999,35.6731,ICE,0.0,0.0,0,,159
160.0,New Beetle,Volkswagen,2000,3187.5,2009.0,beetle,2.0,4.0,Manual 5-spd,24,0.0,0.0,28,21,26.7103,39.2215,ICE,0.0,0.0,0,,160
161.0,C70 Convertible,Volvo,2000,3958.3333333333335,2010.0,c70,2.3,5.0,Automatic 4-spd,19,0.0,0.0,23,17,20.6627,31.8843,ICE,0.0,0.0,0,,161
162.0,C70 Convertible,Volvo,2000,3958.3333333333335,2010.0,c70,2.3,5.0,Manual 5-spd,20,0.0,0.0,24,18,22.0837,33.3974,ICE,0.0,0.0,0,,162
163.0,C70 Convertible,Volvo,2000,3958.3333333333335,2010.0,c70,2.4,5.0,Automatic 4-spd,19,0.0,0.0,24,17,21.0033,33.3517,ICE,0.0,0.0,0,,163
164.0,A4,Audi,2000,3375.0,1723.0,a4,1.8,4.0,Automatic 5-spd,21,0.0,0.0,28,18,22.8472,38.5499,ICE,0.0,0.0,0,,164
165.0,A4,Audi,2000,3375.0,1723.0,a4,1.8,4.0,Manual 5-spd,24,0.0,0.0,29,21,27.0,40.9,ICE,0.0,0.0,0,,165
166.0,A4,Audi,2000,3375.0,1723.0,a4,2.8,6.0,Automatic 5-spd,19,0.0,0.0,24,16,19.9413,33.4928,ICE,0.0,0.0,0,,166
167.0,A4,Audi,2000,3375.0,1723.0,a4,2.8,6.0,Manual 5-spd,21,0.0,0.0,26,18,22.3,36.8,ICE,0.0,0.0,0,,167
168.0,A4 quattro,Audi,2000,3675.0,1725.0,a4,1.8,4.0,Automatic 5-spd,20,0.0,0.0,26,17,21.5834,36.0494,ICE,0.0,0.0,0,,168
169.0,A4 quattro,Audi,2000,3675.0,1725.0,a4,1.8,4.0,Manual 5-spd,22,0.0,0.0,26,19,24.1789,36.8279,ICE,0.0,0.0,0,,169
170.0,A4 quattro,Audi,2000,3675.0,1725.0,a4,2.8,6.0,Automatic 5-spd,18,0.0,0.0,23,16,19.4701,32.3437,ICE,0.0,0.0,0,,170
171.0,A4 quattro,Audi,2000,3675.0,1725.0,a4,2.8,6.0,Manual 5-spd,19,0.0,0.0,23,16,20.4603,31.7186,ICE,0.0,0.0,0,,171
172.0,A8 quattro,Audi,2000,3675.0,1725.0,a8,4.2,8.0,Automatic 5-spd,18,0.0,0.0,22,15,18.8237,30.3997,ICE,0.0,0.0,0,,172
173.0,S4,Audi,2000,4000.0,1735.0,s4,2.7,6.0,Automatic 5-spd,18,0.0,0.0,22,15,19.1201,30.3657,ICE,0.0,0.0,0,,173
174.0,S4,Audi,2000,4000.0,1735.0,s4,2.7,6.0,Manual 6-spd,18,0.0,0.0,22,15,19.1499,30.5937,ICE,0.0,0.0,0,,174
175.0,528i,BMW,2000,3843.75,1742.0,5 series,2.8,6.0,Automatic 4-spd,19,0.0,0.0,24,16,20.1348,32.9573,ICE,0.0,0.0,0,,175
176.0,528i,BMW,2000,3843.75,1742.0,5 series,2.8,6.0,Automatic 5-spd,19,0.0,0.0,24,16,19.7193,33.5691,ICE,0.0,0.0,0,,176
177.0,528i,BMW,2000,3843.75,1742.0,5 series,2.8,6.0,Manual 5-spd,21,0.0,0.0,26,18,22.7895,37.0222,ICE,0.0,0.0,0,,177
178.0,540i,BMW,2000,4000.0,1744.0,5 series,4.4,8.0,Automatic 5-spd,18,0.0,0.0,22,16,19.9447,30.8559,ICE,0.0,0.0,0,,178
179.0,540i,BMW,2000,4000.0,1744.0,5 series,4.4,8.0,Manual 6-spd,16,0.0,0.0,21,14,17.1994,29.1499,ICE,0.0,0.0,0,,179
180.0,M5,BMW,2000,4250.0,1749.0,m,4.9,8.0,Manual 6-spd,15,0.0,0.0,19,12,14.9535,26.3337,ICE,0.0,0.0,0,,180
181.0,Sebring,Chrysler,2000,3750.0,1774.0,sebring,2.5,6.0,Automatic 4-spd,20,0.0,0.0,25,17,21.4275,35.1143,ICE,0.0,0.0,0,,181
182.0,Sebring Convertible,Chrysler,2000,3750.0,1774.0,sebring,2.5,6.0,Automatic 4-spd,20,0.0,0.0,25,17,21.6,34.9,ICE,0.0,0.0,0,,182
183.0,Lanos,Daewoo,2000,2812.5,1779.0,lanos,1.5,4.0,Automatic 4-spd,25,0.0,0.0,33,21,26.5,46.8,ICE,0.0,0.0,0,,183
184.0,Lanos,Daewoo,2000,2812.5,1779.0,lanos,1.5,4.0,Manual 5-spd,26,0.0,0.0,32,23,29.1,45.8,ICE,0.0,0.0,0,,184
185.0,Lanos,Daewoo,2000,2812.5,1779.0,lanos,1.6,4.0,Automatic 4-spd,24,0.0,0.0,31,20,25.5,43.0,ICE,0.0,0.0,0,,185
186.0,Lanos,Daewoo,2000,2812.5,1779.0,lanos,1.6,4.0,Manual 5-spd,26,0.0,0.0,33,23,28.7,46.3,ICE,0.0,0.0,0,,186
187.0,Nubira,Daewoo,2000,3250.0,1781.0,nubira,2.0,4.0,Automatic 4-spd,22,0.0,0.0,28,19,24.4,38.4615,ICE,0.0,0.0,0,,187
188.0,Nubira,Daewoo,2000,3250.0,1781.0,nubira,2.0,4.0,Manual 5-spd,23,0.0,0.0,28,20,24.8,39.7436,ICE,0.0,0.0,0,,188
189.0,Nubira Station Wagon,Daewoo,2000,3250.0,1781.0,nubira,2.0,4.0,Automatic 4-spd,22,0.0,0.0,28,19,24.4,38.4615,ICE,0.0,0.0,0,,189
190.0,Nubira Station Wagon,Daewoo,2000,3250.0,1781.0,nubira,2.0,4.0,Manual 5-spd,23,0.0,0.0,28,20,24.8,39.7436,ICE,0.0,0.0,0,,190
191.0,Avenger,Dodge,2000,3687.5,1903.0,avenger,2.5,6.0,Automatic 4-spd,20,0.0,0.0,25,17,21.4275,35.1143,ICE,0.0,0.0,0,,191
192.0,Millenia,Mazda,2000,3687.5,1903.0,millenia,2.3,6.0,Automatic 4-spd,20,0.0,0.0,25,17,21.7,35.3,ICE,0.0,0.0,0,,192
193.0,Millenia,Mazda,2000,3687.5,1903.0,millenia,2.5,6.0,Automatic 4-spd,20,0.0,0.0,24,17,21.7,34.0,ICE,0.0,0.0,0,,193
194.0,Neon,Dodge,2000,2875.0,1770.0,neon,2.0,4.0,Automatic 3-spd,24,0.0,0.0,28,22,27.5,39.7,ICE,0.0,0.0,0,,194
195.0,Neon,Dodge,2000,2875.0,1770.0,neon,2.0,4.0,Manual 5-spd,27,0.0,0.0,31,24,31.4,44.3,ICE,0.0,0.0,0,,195
196.0,Neon,Plymouth,2000,2875.0,1770.0,neon,2.0,4.0,Automatic 3-spd,24,0.0,0.0,28,22,27.5,39.7,ICE,0.0,0.0,0,,196
197.0,Neon,Plymouth,2000,2875.0,1770.0,neon,2.0,4.0,Manual 5-spd,27,0.0,0.0,31,24,31.4,44.3,ICE,0.0,0.0,0,,197
198.0,Contour,Ford,2000,3262.5,1791.0,contour,2.0,4.0,Automatic 4-spd,23,0.0,0.0,28,19,24.3991,39.8356,ICE,0.0,0.0,0,,198
199.0,Contour,Ford,2000,3262.5,1791.0,contour,2.0,4.0,Manual 5-spd,25,0.0,0.0,31,21,26.9697,43.1192,ICE,0.0,0.0,0,,199
200.0,Contour,Ford,2000,3262.5,1791.0,contour,2.5,6.0,Automatic 4-spd,21,0.0,0.0,26,18,22.5,36.3,ICE,0.0,0.0,0,,200
201.0,Contour,Ford,2000,3262.5,1791.0,contour,2.5,6.0,Manual 5-spd,21,0.0,0.0,27,18,22.5287,37.2291,ICE,0.0,0.0,0,,201
202.0,Century,Buick,2000,3262.5,1791.0,century,3.1,6.0,Automatic 4-spd,21,0.0,0.0,27,18,22.3856,38.1033,ICE,0.0,0.0,0,,202
203.0,Concorde,Chrysler,2000,3262.5,1791.0,concorde,2.7,6.0,Automatic 4-spd,21,0.0,0.0,27,18,22.4,37.1,ICE,0.0,0.0,0,,203
204.0,Concorde,Chrysler,2000,3262.5,1791.0,concorde,3.2,6.0,Automatic 4-spd,20,0.0,0.0,25,17,20.7,35.0,ICE,0.0,0.0,0,,204
205.0,Focus,Ford,2000,2968.75,1807.0,focus,2.0,4.0,Automatic 4-spd,26,0.0,0.0,30,23,29.1772,42.2234,ICE,0.0,0.0,0,,205
206.0,Focus,Ford,2000,2968.75,1807.0,focus,2.0,4.0,Manual 5-spd,27,0.0,0.0,32,24,30.5,45.0,ICE,0.0,0.0,0,,206
207.0,Accent/Brio,Hyundai,2000,2694.4444444444443,1876.0,accent/brio,1.5,4.0,Automatic 4-spd,26,0.0,0.0,31,23,28.853,44.2257,ICE,0.0,0.0,0,,207
208.0,Accent/Brio,Hyundai,2000,2694.4444444444443,1876.0,accent/brio,1.5,4.0,Manual 5-spd,28,0.0,0.0,33,24,31.2626,46.1027,ICE,0.0,0.0,0,,208
209.0,Elantra,Hyundai,2000,3000.0,1877.0,elantra,2.0,4.0,Automatic 4-spd,22,0.0,0.0,28,19,24.0609,39.5619,ICE,0.0,0.0,0,,209
210.0,Elantra,Hyundai,2000,3000.0,1877.0,elantra,2.0,4.0,Manual 5-spd,24,0.0,0.0,30,21,26.7342,42.5883,ICE,0.0,0.0,0,,210
211.0,G20,Infiniti,2000,3375.0,1942.0,g20,2.0,4.0,Automatic 4-spd,23,0.0,0.0,28,20,25.5499,39.0,ICE,0.0,0.0,0,,211
212.0,G20,Infiniti,2000,3375.0,1942.0,g20,2.0,4.0,Manual 5-spd,24,0.0,0.0,29,21,26.2,40.1,ICE,0.0,0.0,0,,212
213.0,XJ8,Jaguar,2000,4250.0,1894.0,xj,4.0,8.0,Automatic 5-spd,18,0.0,0.0,22,15,18.7493,30.7976,ICE,0.0,0.0,0,,213
214.0,XJ8L,Jaguar,2000,4250.0,1894.0,xj,4.0,8.0,Automatic 5-spd,18,0.0,0.0,22,15,18.7493,30.7976,ICE,0.0,0.0,0,,214
215.0,XJR,Jaguar,2000,4000.0,1895.0,xjr,4.0,8.0,Automatic 5-spd,16,0.0,0.0,20,14,17.6496,27.549,ICE,0.0,0.0,0,,215
216.0,Sephia/Spectra,Kia,2000,5250.0,1900.0,sephia/spectra,1.8,4.0,Automatic 4-spd,23,0.0,0.0,29,20,24.6,40.4,ICE,0.0,0.0,0,,216
217.0,Sephia/Spectra,Kia,2000,5250.0,1900.0,sephia/spectra,1.8,4.0,Manual 5-spd,22,0.0,0.0,26,20,25.3,36.9,ICE,0.0,0.0,0,,217
218.0,Range Rover,Land Rover,2000,5250.0,1900.0,range rover,4.0,8.0,Automatic 4-spd,13,0.0,0.0,16,12,14.7256,21.8354,ICE,0.0,0.0,0,,218
219.0,Range Rover,Land Rover,2000,5250.0,1900.0,range rover,4.6,8.0,Automatic 4-spd,12,0.0,0.0,14,11,13.2801,19.2393,ICE,0.0,0.0,0,,219
220.0,ES 300,Lexus,2000,3750.0,1988.0,es,3.0,6.0,Automatic 4-spd,20,0.0,0.0,24,17,21.1709,33.7,ICE,0.0,0.0,0,,220
221.0,Cougar,Mercury,2000,3437.5,1792.0,cougar,2.0,4.0,Manual 5-spd,25,0.0,0.0,31,21,26.9697,43.1192,ICE,0.0,0.0,0,,221
222.0,Cougar,Mercury,2000,3437.5,1792.0,cougar,2.5,6.0,Automatic 4-spd,21,0.0,0.0,26,18,22.5,36.3,ICE,0.0,0.0,0,,222
223.0,Cougar,Mercury,2000,3437.5,1792.0,cougar,2.5,6.0,Manual 5-spd,21,0.0,0.0,26,18,22.1932,36.8932,ICE,0.0,0.0,0,,223
224.0,Mystique,Mercury,2000,3225.0,1816.0,mystique,2.0,4.0,Automatic 4-spd,23,0.0,0.0,28,19,24.3991,39.8356,ICE,0.0,0.0,0,,224
225.0,Mystique,Mercury,2000,3225.0,1816.0,mystique,2.0,4.0,Manual 5-spd,25,0.0,0.0,31,21,26.9697,43.1192,ICE,0.0,0.0,0,,225
226.0,Mystique,Mercury,2000,3225.0,1816.0,mystique,2.5,6.0,Automatic 4-spd,21,0.0,0.0,26,18,22.5,36.3,ICE,0.0,0.0,0,,226
227.0,Mystique,Mercury,2000,3225.0,1816.0,mystique,2.5,6.0,Manual 5-spd,21,0.0,0.0,26,18,22.1932,36.8932,ICE,0.0,0.0,0,,227
228.0,Protege,Mazda,2000,2845.5882352941176,1906.0,protege,1.6,4.0,Automatic 4-spd,26,0.0,0.0,30,23,29.1449,41.9898,ICE,0.0,0.0,0,,228
229.0,Protege,Mazda,2000,2845.5882352941176,1906.0,protege,1.6,4.0,Manual 5-spd,27,0.0,0.0,31,25,32.0857,43.9236,ICE,0.0,0.0,0,,229
230.0,Protege,Mazda,2000,2845.5882352941176,1906.0,protege,1.8,4.0,Automatic 4-spd,23,0.0,0.0,27,21,26.2549,37.2449,ICE,0.0,0.0,0,,230
231.0,Protege,Mazda,2000,2845.5882352941176,1906.0,protege,1.8,4.0,Manual 5-spd,25,0.0,0.0,28,22,28.5,38.7549,ICE,0.0,0.0,0,,231
232.0,C230 Kompressor,Mercedes-Benz,2000,3500.0,1907.0,c-class,2.3,4.0,Automatic 5-spd,22,0.0,0.0,26,19,23.8499,36.7932,ICE,0.0,0.0,0,,232
233.0,C280,Mercedes-Benz,2000,3625.0,1908.0,c-class,2.8,6.0,Automatic 5-spd,21,0.0,0.0,25,19,23.273,34.6991,ICE,0.0,0.0,0,,233
234.0,C43 AMG,Mercedes-Benz,2000,3750.0,1909.0,c-class,4.3,8.0,Automatic 5-spd,18,0.0,0.0,21,16,19.8957,28.8589,ICE,0.0,0.0,0,,234
235.0,Altima,Nissan,2000,3339.285714285714,1938.0,altima,2.4,4.0,Automatic 4-spd,21,0.0,0.0,26,18,23.2241,35.7483,ICE,0.0,0.0,0,,235
236.0,Altima,Nissan,2000,3339.285714285714,1938.0,altima,2.4,4.0,Manual 5-spd,24,0.0,0.0,28,21,26.1,39.7,ICE,0.0,0.0,0,,236
237.0,Altra EV,Nissan,2000,3339.285714285714,1938.0,altra ev,,,,85,0.0,40.0,91,81,116.2069,129.6154,EV,0.0,0.0,90,,237
238.0,Sentra,Nissan,2000,2923.076923076923,1950.0,sentra,1.8,4.0,Automatic 4-spd,26,0.0,0.0,30,23,29.0701,42.6051,ICE,0.0,0.0,0,,238
239.0,Sentra,Nissan,2000,2923.076923076923,1950.0,sentra,1.8,4.0,Manual 5-spd,26,0.0,0.0,32,23,29.6351,44.6294,ICE,0.0,0.0,0,,239
240.0,Sentra,Nissan,2000,2923.076923076923,1950.0,sentra,2.0,4.0,Automatic 4-spd,23,0.0,0.0,27,21,26.5499,38.2,ICE,0.0,0.0,0,,240
241.0,Sentra,Nissan,2000,2923.076923076923,1950.0,sentra,2.0,4.0,Manual 5-spd,24,0.0,0.0,28,21,26.3,39.3,ICE,0.0,0.0,0,,241
242.0,Alero,Oldsmobile,2000,6000.0,1841.0,alero,2.4,4.0,Automatic 4-spd,23,0.0,0.0,28,19,24.5,39.1,ICE,0.0,0.0,0,,242
243.0,Alero,Oldsmobile,2000,6000.0,1841.0,alero,2.4,4.0,Manual 5-spd,23,0.0,0.0,28,19,24.3,39.8,ICE,0.0,0.0,0,,243
244.0,Alero,Oldsmobile,2000,6000.0,1841.0,alero,3.4,6.0,Automatic 4-spd,21,0.0,0.0,29,17,21.749,40.7,ICE,0.0,0.0,0,,244
245.0,Escalade 4WD,Cadillac,2000,6000.0,1841.0,escalade,5.7,8.0,Automatic 4-spd,13,0.0,0.0,15,11,13.6,20.8,ICE,0.0,0.0,0,,245
246.0,Grand Am,Pontiac,2000,3250.0,1845.0,grand am,2.4,4.0,Automatic 4-spd,23,0.0,0.0,28,19,24.5,39.1,ICE,0.0,0.0,0,,246
247.0,Grand Am,Pontiac,2000,3250.0,1845.0,grand am,2.4,4.0,Manual 5-spd,23,0.0,0.0,28,19,24.3,39.8,ICE,0.0,0.0,0,,247
248.0,Grand Am,Pontiac,2000,3250.0,1845.0,grand am,3.4,6.0,Automatic 4-spd,21,0.0,0.0,29,17,21.749,40.7,ICE,0.0,0.0,0,,248
249.0,SL,Saturn,2000,2687.5,1860.0,sl,1.9,4.0,Automatic 4-spd,27,0.0,0.0,34,23,29.8,48.4,ICE,0.0,0.0,0,,249
250.0,SL,Saturn,2000,2687.5,1860.0,sl,1.9,4.0,Manual 5-spd,29,0.0,0.0,36,25,32.2,51.5,ICE,0.0,0.0,0,,250
251.0,Legacy AWD,Subaru,2000,3675.0,1787.0,legacy/outback,2.5,4.0,Automatic 4-spd,21,0.0,0.0,25,19,24.1004,34.4568,ICE,0.0,0.0,0,,251
252.0,Legacy AWD,Subaru,2000,3675.0,1787.0,legacy/outback,2.5,4.0,Manual 5-spd,21,0.0,0.0,25,19,23.7673,35.5043,ICE,0.0,0.0,0,,252
253.0,Camry Solara,Toyota,2000,3562.5,1983.0,camry,2.2,4.0,Automatic 4-spd,23,0.0,0.0,28,20,25.2733,39.0956,ICE,0.0,0.0,0,,253
254.0,Camry Solara,Toyota,2000,3562.5,1983.0,camry,2.2,4.0,Manual 5-spd,24,0.0,0.0,29,21,26.0,40.5859,ICE,0.0,0.0,0,,254
255.0,Camry Solara,Toyota,2000,3562.5,1983.0,camry,3.0,6.0,Automatic 4-spd,20,0.0,0.0,25,17,21.6364,34.6852,ICE,0.0,0.0,0,,255
256.0,Camry Solara,Toyota,2000,3562.5,1983.0,camry,3.0,6.0,Manual 5-spd,21,0.0,0.0,26,18,22.2387,35.5683,ICE,0.0,0.0,0,,256
257.0,Corolla,Toyota,2000,2812.5,1986.0,corolla,1.8,4.0,Automatic 3-spd,26,0.0,0.0,29,24,30.9,41.4,ICE,0.0,0.0,0,,257
258.0,Corolla,Toyota,2000,2812.5,1986.0,corolla,1.8,4.0,Automatic 4-spd,28,0.0,0.0,34,25,31.8493,47.3444,ICE,0.0,0.0,0,,258
259.0,Corolla,Toyota,2000,2812.5,1986.0,corolla,1.8,4.0,Manual 5-spd,30,0.0,0.0,34,27,34.4,48.6,ICE,0.0,0.0,0,,259
260.0,Echo,Toyota,2000,2450.0,1987.0,echo,1.5,4.0,Automatic 4-spd,30,0.0,0.0,34,26,34.1,48.7438,ICE,0.0,0.0,0,,260
261.0,Echo,Toyota,2000,2450.0,1987.0,echo,1.5,4.0,Manual 5-spd,32,0.0,0.0,37,29,37.6,52.6,ICE,0.0,0.0,0,,261
262.0,Golf,Volkswagen,2000,3125.0,1730.0,golf/gti,1.8,4.0,Automatic 4-spd,22,0.0,0.0,26,19,24.4197,35.7,ICE,0.0,0.0,0,,262
263.0,Golf,Volkswagen,2000,3125.0,1730.0,golf/gti,1.8,4.0,Manual 5-spd,24,0.0,0.0,28,21,26.8818,39.3,ICE,0.0,0.0,0,,263
264.0,Golf,Volkswagen,2000,3125.0,1730.0,golf/gti,1.9,4.0,Automatic 4-spd,33,0.0,0.0,40,29,37.8549,57.4406,ICE,0.0,0.0,0,,264
265.0,Golf,Volkswagen,2000,3125.0,1730.0,golf/gti,1.9,4.0,Manual 5-spd,38,0.0,0.0,44,35,46.4977,62.9432,ICE,0.0,0.0,0,,265
266.0,Golf,Volkswagen,2000,3125.0,1730.0,golf/gti,2.0,4.0,Automatic 4-spd,22,0.0,0.0,26,19,24.4999,35.6731,ICE,0.0,0.0,0,,266
267.0,Golf,Volkswagen,2000,3125.0,1730.0,golf/gti,2.0,4.0,Manual 5-spd,24,0.0,0.0,28,21,26.7103,39.2215,ICE,0.0,0.0,0,,267
268.0,GTI,Volkswagen,2000,3100.0,2007.0,golf/gti,1.8,4.0,Automatic 4-spd,22,0.0,0.0,26,19,24.4197,35.7,ICE,0.0,0.0,0,,268
269.0,GTI,Volkswagen,2000,3100.0,2007.0,golf/gti,1.8,4.0,Manual 5-spd,24,0.0,0.0,28,21,26.8818,39.3,ICE,0.0,0.0,0,,269
270.0,GTI,Volkswagen,2000,3100.0,2007.0,golf/gti,2.0,4.0,Automatic 4-spd,22,0.0,0.0,26,19,24.4999,35.6731,ICE,0.0,0.0,0,,270
271.0,GTI,Volkswagen,2000,3100.0,2007.0,golf/gti,2.0,4.0,Manual 5-spd,24,0.0,0.0,28,21,26.7103,39.2215,ICE,0.0,0.0,0,,271
272.0,GTI,Volkswagen,2000,3100.0,2007.0,golf/gti,2.8,6.0,Manual 5-spd,21,0.0,0.0,26,18,22.3,36.5,ICE,0.0,0.0,0,,272
273.0,Jetta,Volkswagen,2000,3250.0,1731.0,jetta,1.8,4.0,Automatic 4-spd,22,0.0,0.0,26,19,24.4197,35.7,ICE,0.0,0.0,0,,273
274.0,Jetta,Volkswagen,2000,3250.0,1731.0,jetta,1.8,4.0,Manual 5-spd,24,0.0,0.0,28,21,26.8818,39.3,ICE,0.0,0.0,0,,274
275.0,Jetta,Volkswagen,2000,3250.0,1731.0,jetta,1.9,4.0,Automatic 4-spd,33,0.0,0.0,40,29,37.8549,57.4406,ICE,0.0,0.0,0,,275
276.0,Jetta,Volkswagen,2000,3250.0,1731.0,jetta,1.9,4.0,Manual 5-spd,38,0.0,0.0,44,35,46.4977,62.9432,ICE,0.0,0.0,0,,276
277.0,Jetta,Volkswagen,2000,3250.0,1731.0,jetta,2.0,4.0,Automatic 4-spd,22,0.0,0.0,26,19,24.4999,35.6731,ICE,0.0,0.0,0,,277
278.0,Jetta,Volkswagen,2000,3250.0,1731.0,jetta,2.0,4.0,Manual 5-spd,24,0.0,0.0,28,21,26.7103,39.2215,ICE,0.0,0.0,0,,278
279.0,Jetta,Volkswagen,2000,3250.0,1731.0,jetta,2.8,6.0,Automatic 4-spd,19,0.0,0.0,24,17,20.7,32.8,ICE,0.0,0.0,0,,279
280.0,Jetta,Volkswagen,2000,3250.0,1731.0,jetta,2.8,6.0,Manual 5-spd,20,0.0,0.0,26,17,21.6,36.0,ICE,0.0,0.0,0,,280
281.0,C70 Coupe,Volvo,2000,3725.0,2011.0,c70,2.3,5.0,Automatic 4-spd,20,0.0,0.0,25,17,21.1508,34.9479,ICE,0.0,0.0,0,,281
282.0,C70 Coupe,Volvo,2000,3725.0,2011.0,c70,2.3,5.0,Manual 5-spd,21,0.0,0.0,25,18,22.4558,35.1601,ICE,0.0,0.0,0,,282
283.0,C70 Coupe,Volvo,2000,3725.0,2011.0,c70,2.4,5.0,Automatic 4-spd,20,0.0,0.0,24,17,21.5475,34.0585,ICE,0.0,0.0,0,,283
284.0,S40 FWD,Volvo,2000,3375.0,2012.0,s40,1.9,4.0,Automatic 4-spd,21,0.0,0.0,26,19,23.5962,36.1997,ICE,0.0,0.0,0,,284
285.0,3.2TL,Acura,2000,3750.0,1863.0,tl,3.2,6.0,Automatic 5-spd,20,0.0,0.0,27,17,21.3581,37.2241,ICE,0.0,0.0,0,,285
286.0,3.5RL,Acura,2000,4250.0,1864.0,rl,3.5,6.0,Automatic 4-spd,18,0.0,0.0,22,16,19.5,30.2,ICE,0.0,0.0,0,,286
287.0,A6,Audi,2000,3937.5,1726.0,a6,2.8,6.0,Automatic 5-spd,18,0.0,0.0,24,16,19.377,32.854,ICE,0.0,0.0,0,,287
288.0,A4 Avant,Audi,2000,3937.5,1726.0,a4,2.8,6.0,Automatic 5-spd,19,0.0,0.0,24,16,19.9413,33.4928,ICE,0.0,0.0,0,,288
289.0,A6 quattro,Audi,2000,4046.296296296296,1728.0,a6,2.7,6.0,Automatic 5-spd,18,0.0,0.0,22,15,19.1201,30.3657,ICE,0.0,0.0,0,,289
290.0,A6 quattro,Audi,2000,4046.296296296296,1728.0,a6,2.7,6.0,Manual 6-spd,18,0.0,0.0,22,15,19.1499,30.5937,ICE,0.0,0.0,0,,290
291.0,A6 quattro,Audi,2000,4046.296296296296,1728.0,a6,2.8,6.0,Automatic 5-spd,18,0.0,0.0,22,15,18.9958,30.5555,ICE,0.0,0.0,0,,291
292.0,A6 quattro,Audi,2000,4046.296296296296,1728.0,a6,2.8,6.0,Manual 5-spd,18,0.0,0.0,22,16,20.1,30.2,ICE,0.0,0.0,0,,292
