Model,Make,Year,atvType,cylinders,displ,trany,VehicleID,AdjWeight,comb08,combinedUF,combE,highway08U,rangeHwyA,RangeHwy,Range,city08U,UCity,UHighway
Pilot AWD,Honda,2017,ICE,6.0,3.5,Automatic (S9),38450,4539.285714285714,22.0,0.0,0.0,26.1339,0.0,0.0,0.0,19.0,24.8421,36.9083
Pilot AWD,Honda,2017,ICE,6.0,3.5,Automatic 6-spd,38451,4539.285714285714,21.0,0.0,0.0,26.095,0.0,0.0,0.0,18.2997,22.9474,36.8483
CR-V AWD,Honda,2017,ICE,4.0,2.4,Automatic (variable gear ratios),38452,3729.166666666667,27.0,0.0,0.0,30.5443,0.0,0.0,0.0,24.5801,31.7034,43.8095
CR-V AWD,Honda,2017,ICE,4.0,1.5,Automatic (variable gear ratios),38453,3729.166666666667,29.0,0.0,0.0,32.7751,0.0,0.0,0.0,27.0766,35.3244,47.3829
Fiesta FWD,Ford,2017,ICE,4.0,1.6,Automatic (AM-S6),38464,2958.3333333333335,31.0,0.0,0.0,36.8746,0.0,0.0,0.0,27.0,36.1,54.1
Fiesta FWD,Ford,2017,ICE,4.0,1.6,Manual 5-spd,38465,2958.3333333333335,30.0,0.0,0.0,34.9655,0.0,0.0,0.0,27.3743,35.7619,50.9472
Fiesta SFE FWD,Ford,2017,ICE,3.0,1.0,Manual 5-spd,38466,2958.3333333333335,35.0,0.0,0.0,40.9511,0.0,0.0,0.0,31.048,41.2594,60.97979999999999
A4 quattro,Audi,2017,ICE,4.0,2.0,Manual 6-spd,38467,3969.8660714285716,27.0,0.0,0.0,33.0,0.0,0.0,0.0,23.7639,29.6,44.6
Fiesta ST FWD,Ford,2017,ICE,4.0,1.6,Manual 6-spd,38468,2958.3333333333335,29.0,0.0,0.0,33.2185,0.0,0.0,0.0,26.0325,33.8,48.1
Focus FWD,Ford,2017,ICE,3.0,1.0,Automatic (S6),38469,3503.5714285714284,31.0,0.0,0.0,37.7595,0.0,0.0,0.0,27.4572,35.8839,55.576
Focus FWD,Ford,2017,ICE,3.0,1.0,Manual 6-spd,38470,3503.5714285714284,34.0,0.0,0.0,40.0257,0.0,0.0,0.0,29.8859,39.5,59.4
Focus FWD,Ford,2017,ICE,4.0,2.0,Automatic (AM6),38471,3503.5714285714284,31.0,0.0,0.0,38.37,0.0,0.0,0.0,26.4446,34.4,56.6
Focus FWD,Ford,2017,ICE,4.0,2.0,Automatic (AM-S6),38472,3503.5714285714284,29.0,0.0,0.0,35.5452,0.0,0.0,0.0,25.5497,33.1,51.9
Focus FWD,Ford,2017,ICE,4.0,2.0,Manual 5-spd,38473,3503.5714285714284,28.0,0.0,0.0,33.8346,0.0,0.0,0.0,24.8563,32.1,49.1
Focus FWD FFV,Ford,2017,FCV,4.0,2.0,Automatic (AM6),38474,3503.5714285714284,31.0,0.0,0.0,38.37,0.0,0.0,0.0,26.4446,34.4,56.6
Focus FWD FFV,Ford,2017,FCV,4.0,2.0,Automatic (AM-S6),38475,3503.5714285714284,29.0,0.0,0.0,35.5452,0.0,0.0,0.0,25.5497,33.1,51.9
Focus FWD FFV,Ford,2017,FCV,4.0,2.0,Manual 5-spd,38476,3503.5714285714284,28.0,0.0,0.0,33.8346,0.0,0.0,0.0,24.8563,32.1,49.1
Focus ST FWD,Ford,2017,ICE,4.0,2.0,Manual 6-spd,38477,3503.5714285714284,25.0,0.0,0.0,30.0,0.0,0.0,0.0,22.0,28.8,44.0
Taurus FWD,Ford,2017,ICE,4.0,2.0,Automatic (S6),38478,4541.666666666667,23.0,0.0,0.0,29.0,0.0,0.0,0.0,20.0,26.600000000000005,44.70000000000001
Taurus AWD FFV,Ford,2017,FCV,6.0,3.5,Automatic (S6),38479,4541.666666666667,19.0,0.0,0.0,23.838800000000003,0.0,0.0,0.0,17.3012,21.600000000000005,33.4
Taurus FWD FFV,Ford,2017,FCV,6.0,3.5,Automatic (S6),38480,4541.666666666667,21.0,0.0,0.0,27.4851,0.0,0.0,0.0,18.0,24.2,39.0
Taurus AWD,Ford,2017,ICE,6.0,3.5,Automatic (S6),38481,4541.666666666667,19.0,0.0,0.0,23.838800000000003,0.0,0.0,0.0,17.3012,21.600000000000005,33.4
Taurus FWD,Ford,2017,ICE,6.0,3.5,Automatic (S6),38482,4541.666666666667,21.0,0.0,0.0,27.4851,0.0,0.0,0.0,18.0,24.2,39.0
Ioniq,Hyundai,2017,HEV,4.0,1.6,Automatic (AM6),38484,3416.666666666667,55.0,0.0,0.0,54.4288,0.0,0.0,0.0,54.6993,72.4052,74.8814
Ioniq Blue,Hyundai,2017,HEV,4.0,1.6,Automatic (AM6),38485,3416.666666666667,58.0,0.0,0.0,59.4169,0.0,0.0,0.0,56.5105,75.7,79.1
Niro,Kia,2017,HEV,4.0,1.6,Automatic (AM6),38486,3500.0,49.0,0.0,0.0,46.2675,0.0,0.0,0.0,50.8864,65.7,62.5
CX-9 2WD,Mazda,2017,ICE,4.0,2.5,Automatic (S6),38488,4625.0,24.0,0.0,0.0,28.4318,0.0,0.0,0.0,21.9668,28.0,40.4773
CX-9 4WD,Mazda,2017,ICE,4.0,2.5,Automatic (S6),38489,4625.0,23.0,0.0,0.0,26.3562,0.0,0.0,0.0,20.3667,25.775,37.251
X5 xDrive 35d,BMW,2017,ICE,6.0,3.0,Automatic (S8),38490,5291.666666666667,25.0,0.0,0.0,29.3376,0.0,0.0,0.0,22.7801,29.1431,41.9
Pacifica Hybrid,Chrysler,2017,PHEV,6.0,3.6,Automatic (variable gear ratios),38491,5000.0,32.0,0.617,40.0,32.6238,29.98,0.0,0.0,32.0636,47.2789,46.8
C-MAX Hybrid FWD,Ford,2017,HEV,4.0,2.0,Automatic (variable gear ratios),38495,4125.0,40.0,0.0,0.0,38.1914,0.0,0.0,0.0,41.5063,58.0,56.3
Niro Touring,Kia,2017,HEV,4.0,1.6,Automatic (AM6),38496,3500.0,43.0,0.0,0.0,40.452,0.0,0.0,0.0,45.6915,60.0,58.4
Niro FE,Kia,2017,HEV,4.0,1.6,Automatic (AM6),38497,3500.0,50.0,0.0,0.0,48.6163,0.0,0.0,0.0,51.9792,68.2,66.2
Macan Turbo Kit,Porsche,2017,ICE,6.0,3.6,Automatic (AM-S7),38498,4700.0,19.0,0.0,0.0,23.3764,0.0,0.0,0.0,16.7265,20.8297,32.7
Focus Electric,Ford,2017,EV,,,Automatic (A1),38505,3503.5714285714284,107.0,0.0,31.0,95.76,0.0,101.7,115.0,118.44,169.2,136.8
C-MAX Energi Plug-In Hybrid,Ford,2017,PHEV,4.0,2.0,Automatic (variable gear ratios),38506,4125.0,39.0,0.461,35.0,38.0126,18.41,0.0,0.0,40.6112,56.5,56.0
GT,Ford,2017,ICE,6.0,3.5,Automatic (AM7),38507,3625.0,14.0,0.0,0.0,17.7575,0.0,0.0,0.0,11.4325,13.9136,24.3678
Odyssey,Honda,2017,ICE,6.0,3.5,Automatic 6-spd,38509,4750.0,22.0,0.0,0.0,27.3565,0.0,0.0,0.0,19.0736,24.0,38.8
Rogue Hybrid  FWD,Nissan,2017,HEV,4.0,2.0,Automatic (AV-S7),38510,3833.3333333333335,34.0,0.0,0.0,35.0,0.0,0.0,0.0,33.2202,44.6,52.70000000000001
Rogue Hybrid  AWD,Nissan,2017,HEV,4.0,2.0,Automatic (AV-S7),38511,3833.3333333333335,33.0,0.0,0.0,33.896,0.0,0.0,0.0,31.0,42.168,49.20000000000001
4Runner 2WD,Toyota,2017,ICE,6.0,4.0,Automatic (S5),38512,4875.0,18.0,0.0,0.0,20.8063,0.0,0.0,0.0,16.8538,21.0,30.7
4Runner 4WD,Toyota,2017,ICE,6.0,4.0,Automatic (S5),38513,4875.0,18.0,0.0,0.0,19.9571,0.0,0.0,0.0,16.6014,20.6626,29.4515
Giulia,Alfa Romeo,2017,ICE,4.0,2.0,Automatic 8-spd,38515,4031.25,27.0,0.0,0.0,32.63,0.0,0.0,0.0,23.5969,30.2997,47.1487
Giulia AWD,Alfa Romeo,2017,ICE,4.0,2.0,Automatic 8-spd,38516,4031.25,26.0,0.0,0.0,30.6012,0.0,0.0,0.0,22.5005,28.7492,43.9
Sentra Nismo,Nissan,2017,ICE,4.0,1.6,Manual 6-spd,38517,3406.25,27.0,0.0,0.0,31.0,0.0,0.0,0.0,25.0,33.7,46.4
Sentra Nismo,Nissan,2017,ICE,4.0,1.6,Automatic (AV-S7),38518,3406.25,27.0,0.0,0.0,30.0,0.0,0.0,0.0,25.0,34.4,46.4
Camaro,Chevrolet,2017,ICE,8.0,6.2,Automatic (S10),38532,4000.0,15.0,0.0,0.0,20.3077,0.0,0.0,0.0,12.3879,15.1384,26.433
Challenger GT,Dodge,2017,ICE,6.0,3.6,Automatic 8-spd,38533,4625.0,21.0,0.0,0.0,26.9053,0.0,0.0,0.0,18.3385,23.0,38.1
New Compass 4WD,Jeep,2017,ICE,4.0,2.4,Automatic 9-spd,38534,3568.75,25.0,0.0,0.0,30.160199999999996,0.0,0.0,0.0,21.7524,27.7,43.2
Outlander Sport 2WD,Mitsubishi,2017,ICE,4.0,2.4,Automatic (AV-S6),38547,3692.7083333333335,25.0,0.0,0.0,27.644,0.0,0.0,0.0,23.1942,29.7284,39.2472
Outlander Sport 4WD,Mitsubishi,2017,ICE,4.0,2.4,Automatic (AV-S6),38548,3692.7083333333335,24.0,0.0,0.0,27.0,0.0,0.0,0.0,22.0,28.7862,39.0739
New Compass 2WD,Jeep,2017,ICE,4.0,2.4,Automatic 6-spd,38550,3568.75,25.0,0.0,0.0,30.881099999999996,0.0,0.0,0.0,22.1809,28.3,44.3454
Equinox FWD,Chevrolet,2018,ICE,4.0,1.5,Automatic 6-spd,38551,3804.6875,28.0,0.0,0.0,32.2272,0.0,0.0,0.0,25.6879,33.3,46.5
Equinox AWD,Chevrolet,2018,ICE,4.0,1.5,Automatic 6-spd,38552,3804.6875,26.0,0.0,0.0,29.9417,0.0,0.0,0.0,23.982700000000005,30.849,42.854000000000006
Cruze,Chevrolet,2017,ICE,4.0,1.6,Automatic 9-spd,38553,3371.09375,37.0,0.0,0.0,47.0,0.0,0.0,0.0,31.0271,40.5,70.2
Cruze,Chevrolet,2017,ICE,4.0,1.6,Manual 6-spd,38554,3371.09375,37.0,0.0,0.0,51.9879,0.0,0.0,0.0,30.3497,40.2,77.7
CX-5 2WD,Mazda,2017,ICE,4.0,2.5,Automatic (S6),38566,3937.5,27.0,0.0,0.0,30.5961,0.0,0.0,0.0,24.0,32.2323,43.8919
CX-5 4WD,Mazda,2017,ICE,4.0,2.5,Automatic (S6),38568,3937.5,26.0,0.0,0.0,28.7451,0.0,0.0,0.0,23.0,30.3901,40.9684
Q5,Audi,2018,ICE,4.0,2.0,Automatic (S7),38579,4500.0,25.0,0.0,0.0,27.2498,0.0,0.0,0.0,22.6365,29.2,39.1
S4,Audi,2018,ICE,6.0,3.0,Automatic (AM-S8),38583,4312.5,24.0,0.0,0.0,29.5182,0.0,0.0,0.0,20.5086,26.4775,42.3764
SQ5,Audi,2018,ICE,6.0,3.0,Automatic (AM-S8),38587,4750.0,21.0,0.0,0.0,23.5747,0.0,0.0,0.0,18.5595,23.3,33.0
New Compass 2WD,Jeep,2017,ICE,4.0,2.4,Manual 6-spd,38589,3568.75,26.0,0.0,0.0,32.2272,0.0,0.0,0.0,22.6786,29.0,46.5
New Compass 4WD,Jeep,2017,ICE,4.0,2.4,Manual 6-spd,38590,3568.75,25.0,0.0,0.0,30.8836,0.0,0.0,0.0,21.6785,27.5967,44.3495
e6,BYD,2017,EV,,,Automatic (A1),38591,5500.0,72.0,0.0,47.0,71.26,0.0,184.3,187.0,73.15,104.5,101.8
Panamera,Porsche,2017,ICE,6.0,3.0,Automatic (AM-S8),38593,4750.0,24.0,0.0,0.0,28.1906,0.0,0.0,0.0,21.3224,27.1,40.1
Panamera 4,Porsche,2017,ICE,6.0,3.0,Automatic (AM-S8),38594,4750.0,23.0,0.0,0.0,27.4851,0.0,0.0,0.0,20.8185,26.4,39.0
Panamera 4 Executive,Porsche,2017,ICE,6.0,3.0,Automatic (AM-S8),38595,4750.0,23.0,0.0,0.0,27.4851,0.0,0.0,0.0,20.8185,26.4,39.0
Panamera 4S,Porsche,2017,ICE,6.0,2.9,Automatic (AM-S8),38596,4750.0,23.0,0.0,0.0,27.7421,0.0,0.0,0.0,20.7463,26.3,39.4
Panamera 4S Executive,Porsche,2017,ICE,6.0,2.9,Automatic (AM-S8),38597,4750.0,23.0,0.0,0.0,27.7421,0.0,0.0,0.0,20.7463,26.3,39.4
Panamera Turbo,Porsche,2017,ICE,8.0,4.0,Automatic (AM-S8),38598,4750.0,21.0,0.0,0.0,25.478,0.0,0.0,0.0,18.3385,23.0,35.9
Panamera Turbo Executive,Porsche,2017,ICE,8.0,4.0,Automatic (AM-S8),38599,4750.0,21.0,0.0,0.0,25.478,0.0,0.0,0.0,18.3385,23.0,35.9
Colorado ZR2 4WD,Chevrolet,2017,ICE,6.0,3.6,Automatic 8-spd,38639,4722.222222222222,17.0,0.0,0.0,18.063,0.0,0.0,0.0,15.727399999999998,19.5,27.0
Forester AWD,Subaru,2018,ICE,4.0,2.5,Automatic (AV-S6),38646,3763.8888888888887,28.0,0.0,0.0,31.7914,0.0,0.0,0.0,25.7228,33.3505,45.8003
Rogue Sport FWD,Nissan,2017,ICE,4.0,2.0,Automatic (AV-S7),38648,3833.3333333333335,28.0,0.0,0.0,32.1555,0.0,0.0,0.0,25.0,34.9846,46.3847
Rogue Sport AWD,Nissan,2017,ICE,4.0,2.0,Automatic (AV-S7),38649,3833.3333333333335,27.0,0.0,0.0,30.0,0.0,0.0,0.0,24.0,34.0019,45.3671
CT6 Plug-In,Cadillac,2017,PHEV,4.0,2.0,Automatic (variable gear ratios),38650,4500.0,26.0,0.592,54.0,29.100000000000005,33.94,0.0,0.0,23.2,31.7,39.8
Sonata SE,Hyundai,2018,ICE,4.0,2.4,Automatic (S6),38664,3785.3174603174602,29.0,0.0,0.0,36.3111,0.0,0.0,0.0,25.1186,32.4775,53.1648
LC 500h,Lexus,2018,HEV,6.0,3.5,Automatic (AV-S10),38677,4625.0,30.0,0.0,0.0,34.5781,0.0,0.0,0.0,26.0,36.7,47.3
LC 500,Lexus,2018,ICE,8.0,5.0,Automatic (S10),38678,4625.0,19.0,0.0,0.0,25.6211,0.0,0.0,0.0,16.0021,19.8644,36.1196
C-HR,Toyota,2018,ICE,4.0,2.0,Automatic (AV-S7),38679,3625.0,29.0,0.0,0.0,31.2658,0.0,0.0,0.0,27.0745,36.0,48.8
Equinox FWD,Chevrolet,2018,ICE,4.0,2.0,Automatic 9-spd,38685,3804.6875,25.0,0.0,0.0,29.0,0.0,0.0,0.0,22.3944,28.600000000000005,43.1
Terrain FWD,GMC,2018,ICE,4.0,2.0,Automatic 9-spd,38686,3916.666666666667,24.0,0.0,0.0,28.0,0.0,0.0,0.0,22.3944,28.6,43.1
Equinox AWD,Chevrolet,2018,ICE,4.0,2.0,Automatic 9-spd,38690,3804.6875,24.0,0.0,0.0,28.4652,0.0,0.0,0.0,21.5376,27.399999999999995,40.6
Terrain AWD,GMC,2018,ICE,4.0,2.0,Automatic 9-spd,38691,3916.666666666667,23.0,0.0,0.0,26.0,0.0,0.0,0.0,21.0,27.4,40.6
Crosstrek AWD,Subaru,2018,ICE,4.0,2.0,Manual 6-spd,38694,3500.0,25.0,0.0,0.0,28.829,0.0,0.0,0.0,22.6786,29.0,41.1
Crosstrek AWD,Subaru,2018,ICE,4.0,2.0,Automatic (AV-S7),38695,3500.0,29.0,0.0,0.0,32.9264,0.0,0.0,0.0,26.7289,34.8152,47.6274
Civic 5Dr - Type R,Honda,2017,ICE,4.0,2.0,Manual 6-spd,38696,3189.987780009029,25.0,0.0,0.0,28.2,0.0,0.0,0.0,22.2,27.0,40.2
Colorado ZR2 4WD,Chevrolet,2017,ICE,4.0,2.8,Automatic 6-spd,38697,4722.222222222222,20.0,0.0,0.0,21.9996,0.0,0.0,0.0,18.7529,23.3,31.399999999999995
GTC4Lusso T,Ferrari,2018,ICE,8.0,3.9,Automatic (AM7),38701,4750.0,17.0,0.0,0.0,21.2265,0.0,0.0,0.0,14.6104,18.027,29.474
Discovery,Land Rover,2017,ICE,6.0,3.0,Automatic (S8),38714,5000.0,18.0,0.0,0.0,20.6385,0.0,0.0,0.0,15.8782,19.7,28.6
Sonata,Hyundai,2018,ICE,4.0,2.0,Automatic (S8),38719,3785.3174603174602,26.0,0.0,0.0,31.603999999999996,0.0,0.0,0.0,22.6786,29.0,45.5
Atlas,Volkswagen,2018,ICE,6.0,3.6,Automatic (S8),38723,4821.428571428572,20.0,0.0,0.0,24.6279,0.0,0.0,0.0,17.5986,22.0,34.6
Stelvio AWD,Alfa Romeo,2018,ICE,4.0,2.0,Automatic 8-spd,38724,4583.333333333333,24.0,0.0,0.0,28.4782,0.0,0.0,0.0,21.8596,27.8499,40.5499
Atlas 4motion,Volkswagen,2018,ICE,6.0,3.6,Automatic (S8),38729,4821.428571428572,19.0,0.0,0.0,23.3736,0.0,0.0,0.0,17.1533,21.4014,32.6957
Ghibli  V6 RWD,Maserati,2018,ICE,6.0,3.0,Automatic 8-spd,38738,4750.0,19.0,0.0,0.0,23.904700000000002,0.0,0.0,0.0,16.7042,20.8,33.5
Ghibli  S RWD,Maserati,2018,ICE,6.0,3.0,Automatic 8-spd,38739,4750.0,19.0,0.0,0.0,23.574699999999996,0.0,0.0,0.0,16.2544,20.2,33.0
Quattroporte V8,Maserati,2018,ICE,8.0,3.8,Automatic 8-spd,38740,4833.333333333333,17.0,0.0,0.0,21.7799,0.0,0.0,0.0,14.589800000000002,18.0,30.3
TLX FWD A-SPEC,Acura,2018,ICE,6.0,3.5,Automatic (S9),38758,3875.0,23.0,0.0,0.0,30.1602,0.0,0.0,0.0,19.6583,24.8,43.2
TLX AWD A-SPEC,Acura,2018,ICE,6.0,3.5,Automatic (S9),38760,3875.0,23.0,0.0,0.0,28.7014,0.0,0.0,0.0,19.585,24.6996,40.8998
Odyssey,Honda,2018,ICE,6.0,3.5,Automatic (S9),38764,4812.5,22.0,0.0,0.0,27.9984,0.0,0.0,0.0,18.6328,23.3996,39.7997
Odyssey,Honda,2018,ICE,6.0,3.5,Automatic (S10),38765,4812.5,22.0,0.0,0.0,27.7366,0.0,0.0,0.0,19.3356,24.358,39.3914
Civic Si 2Dr,Honda,2017,ICE,4.0,1.5,Manual 6-spd,38771,3189.987780009029,32.0,0.0,0.0,37.9529,0.0,0.0,0.0,27.8749,36.5,55.9
Civic Si 4Dr,Honda,2017,ICE,4.0,1.5,Manual 6-spd,38772,3189.987780009029,32.0,0.0,0.0,37.9529,0.0,0.0,0.0,27.8749,36.5,55.9
Tiguan,Volkswagen,2018,ICE,4.0,2.0,Automatic (S8),38805,4125.0,24.0,0.0,0.0,27.057599999999997,0.0,0.0,0.0,22.0955,29.0478,41.7
Tiguan 4motion,Volkswagen,2018,ICE,4.0,2.0,Automatic (S8),38838,4125.0,23.0,0.0,0.0,26.7692,0.0,0.0,0.0,20.8,27.8,40.0
Maybach S650 Convertible,Mercedes-Benz,2017,ICE,12.0,6.0,Automatic 7-spd,38840,5375.0,16.0,0.0,0.0,21.0406,0.0,0.0,0.0,13.0982,16.3,26.9
Aventador S Coupe,Lamborghini,2018,ICE,12.0,6.5,Automatic (AM-S7),38841,4172.619047619048,12.0,0.0,0.0,16.6834,0.0,0.0,0.0,9.9119,11.9847,22.8111
Aventador S Roadster,Lamborghini,2018,ICE,12.0,6.5,Automatic (AM-S7),38843,4172.619047619048,12.0,0.0,0.0,16.1797,0.0,0.0,0.0,9.6906,11.8,20.7
Legacy AWD,Subaru,2018,ICE,4.0,2.5,Automatic (AV-S7),38853,3916.6666666666665,29.0,0.0,0.0,33.6283,0.0,0.0,0.0,25.3391,32.7956,48.7646
Legacy AWD,Subaru,2018,ICE,6.0,3.6,Automatic (AV-S6),38854,3916.6666666666665,23.0,0.0,0.0,28.3185,0.0,0.0,0.0,19.7311,24.9,40.3
Outback AWD,Subaru,2018,ICE,4.0,2.5,Automatic (AV-S7),38856,4083.3333333333335,28.0,0.0,0.0,32.1759,0.0,0.0,0.0,24.9471,32.2306,46.4175
Outback AWD,Subaru,2018,ICE,6.0,3.6,Automatic (AV-S6),38857,4083.3333333333335,22.0,0.0,0.0,26.9053,0.0,0.0,0.0,19.5853,24.7,38.1
Impreza 4-Door,Subaru,2018,ICE,4.0,2.0,Manual 5-spd,38876,3407.4074074074074,27.0,0.0,0.0,31.5415,0.0,0.0,0.0,23.7377,30.5,45.4
Impreza 4-Door,Subaru,2018,ICE,4.0,2.0,Automatic (AV-S7),38877,3407.4074074074074,32.0,0.0,0.0,37.6313,0.0,0.0,0.0,27.8377,36.445,55.3617
Impreza Sport 4-Door,Subaru,2018,ICE,4.0,2.0,Manual 5-spd,38878,3407.4074074074074,26.0,0.0,0.0,30.7898,0.0,0.0,0.0,23.3858,30.0,44.2
Impreza Sport 4-Door,Subaru,2018,ICE,4.0,2.0,Automatic (AV-S7),38879,3407.4074074074074,30.0,0.0,0.0,35.7879,0.0,0.0,0.0,27.1281,35.4,52.3
Camry,Toyota,2018,ICE,4.0,2.5,Automatic (S8),38880,3750.0,34.0,0.0,0.0,41.4291,0.0,0.0,0.0,29.0,39.1,61.79999999999999
Camry,Toyota,2018,ICE,6.0,3.5,Automatic (S8),38881,3750.0,26.0,0.0,0.0,33.0332,0.0,0.0,0.0,22.3944,28.600000000000005,47.79999999999999
Camry XSE,Toyota,2018,ICE,6.0,3.5,Automatic (S8),38882,3750.0,26.0,0.0,0.0,31.9939,0.0,0.0,0.0,22.059299999999997,28.1296,46.1251
Camry LE/SE,Toyota,2018,ICE,4.0,2.5,Automatic (S8),38883,3750.0,32.0,0.0,0.0,39.0216,0.0,0.0,0.0,27.992,36.6731,57.6979
Camry XLE/XSE,Toyota,2018,ICE,4.0,2.5,Automatic (S8),38884,3750.0,32.0,0.0,0.0,39.276,0.0,0.0,0.0,28.1962,36.9756,58.12789999999999
Elantra GT,Hyundai,2018,ICE,4.0,1.6,Automatic (AM7),38885,3261.160714285714,28.0,0.0,0.0,31.7913,0.0,0.0,0.0,25.6879,33.3,45.8
Elantra GT,Hyundai,2018,ICE,4.0,1.6,Manual 6-spd,38886,3261.160714285714,25.0,0.0,0.0,28.8926,0.0,0.0,0.0,21.8954,27.9,41.2
Impreza 5-Door,Subaru,2018,ICE,4.0,2.0,Manual 5-spd,38890,3407.4074074074074,26.0,0.0,0.0,30.9153,0.0,0.0,0.0,23.5971,30.3,44.4
Impreza 5-Door,Subaru,2018,ICE,4.0,2.0,Automatic (AV-S7),38891,3407.4074074074074,31.0,0.0,0.0,36.6766,0.0,0.0,0.0,28.1513,36.909,53.7709
Impreza Sport 5-Door,Subaru,2018,ICE,4.0,2.0,Manual 5-spd,38892,3407.4074074074074,25.0,0.0,0.0,29.9708,0.0,0.0,0.0,22.3944,28.6,42.9
Impreza Sport 5-Door,Subaru,2018,ICE,4.0,2.0,Automatic (AV-S7),38893,3407.4074074074074,30.0,0.0,0.0,35.0586,0.0,0.0,0.0,27.1962,35.5,51.1
Compass FWD,Jeep,2018,ICE,4.0,2.4,Manual 6-spd,38895,3614.583333333333,26.0,0.0,0.0,32.2272,0.0,0.0,0.0,22.6786,29.0,46.5
Compass 4WD,Jeep,2018,ICE,4.0,2.4,Automatic 9-spd,38897,3614.583333333333,25.0,0.0,0.0,30.1602,0.0,0.0,0.0,21.7524,27.7,43.2
Compass 4WD,Jeep,2018,ICE,4.0,2.4,Manual 6-spd,38898,3614.583333333333,25.0,0.0,0.0,30.8836,0.0,0.0,0.0,21.6785,27.5967,44.3495
S3,Audi,2018,ICE,4.0,2.0,Automatic (AM-S7),38901,3875.0,25.0,0.0,0.0,28.2391,0.0,0.0,0.0,22.2207,28.2,40.8
Beetle Dune Convertible,Volkswagen,2018,ICE,4.0,2.0,Automatic (S6),38904,3500.0,29.0,0.0,0.0,33.8472,0.0,0.0,0.0,25.8394,32.3213,49.2619
Beetle Convertible,Volkswagen,2018,ICE,4.0,2.0,Automatic (S6),38905,3500.0,29.0,0.0,0.0,32.9303,0.0,0.0,0.0,26.028,32.3211,48.6625
Beetle Dune,Volkswagen,2018,ICE,4.0,2.0,Automatic (S6),38910,3500.0,29.0,0.0,0.0,33.8472,0.0,0.0,0.0,25.8394,32.3213,49.2619
Beetle,Volkswagen,2018,ICE,4.0,2.0,Automatic (S6),38911,3500.0,29.0,0.0,0.0,32.9303,0.0,0.0,0.0,26.028,32.3211,48.6625
Q50 Red Sport,Infiniti,2018,ICE,6.0,3.0,Automatic (S7),38929,4250.0,22.0,0.0,0.0,26.1609,0.0,0.0,0.0,19.5112,24.5984,36.9499
Q50 Red Sport  AWD,Infiniti,2018,ICE,6.0,3.0,Automatic (S7),38930,4250.0,22.0,0.0,0.0,26.0629,0.0,0.0,0.0,19.4367,24.4963,36.7989
Camry Hybrid LE,Toyota,2018,HEV,4.0,2.5,Automatic (AV-S6),38936,3750.0,52.0,0.0,0.0,52.6681,0.0,0.0,0.0,50.9562,71.6297,71.8358
Camry Hybrid XLE/SE,Toyota,2018,HEV,4.0,2.5,Automatic (AV-S6),38937,3750.0,46.0,0.0,0.0,47.0,0.0,0.0,0.0,44.193900000000006,61.70000000000001,64.5
Passat,Volkswagen,2018,ICE,4.0,2.0,Automatic (S6),38938,3750.0,29.0,0.0,0.0,36.0541,0.0,0.0,0.0,25.2941,32.8,53.0
Traverse FWD,Chevrolet,2018,ICE,6.0,3.6,Automatic 9-spd,38956,4718.75,21.0,0.0,0.0,27.0342,0.0,0.0,0.0,18.2647,22.9,38.2997
Traverse AWD,Chevrolet,2018,ICE,6.0,3.6,Automatic 9-spd,38960,4718.75,20.0,0.0,0.0,25.0569,0.0,0.0,0.0,17.1489,21.3954,35.2551
Fit,Honda,2018,ICE,4.0,1.5,Automatic (AM-S7),38979,2893.5185185185182,33.0,0.0,0.0,36.1,0.0,0.0,0.0,31.0,40.7998,52.8496
Escalade 2WD,Cadillac,2018,ICE,8.0,6.2,Automatic 10-spd,39003,6125.0,17.0,0.0,0.0,22.5804,0.0,0.0,0.0,14.3609,17.7,31.5
Escalade 4WD,Cadillac,2018,ICE,8.0,6.2,Automatic 10-spd,39015,6125.0,17.0,0.0,0.0,21.4447,0.0,0.0,0.0,14.1105,17.3724,29.7993
Terrain AWD,GMC,2018,ICE,4.0,1.5,Automatic 9-spd,39091,3916.666666666667,26.0,0.0,0.0,28.1937,0.0,0.0,0.0,24.4382,31.5,41.4
Durango SRT AWD,Dodge,2018,ICE,8.0,6.4,Automatic 8-spd,39187,5666.666666666667,15.0,0.0,0.0,19.2495,0.0,0.0,0.0,12.8619,15.7498,26.5492
Clarity EV,Honda,2017,EV,,,Automatic (A1),39191,4375.0,114.0,0.0,30.0,102.55,0.0,78.9,89.0,125.72,179.6,146.5
F150 Pickup 2WD,Ford,2018,ICE,6.0,2.7,Automatic (S10),39241,5192.204301075269,22.0,0.0,0.0,26.0,0.0,0.0,0.0,19.6319,24.763899999999996,37.7593
F150 2WD BASE PAYLOAD LT TIRE,Ford,2018,ICE,6.0,2.7,Automatic (S10),39242,5192.204301075269,22.0,0.0,0.0,25.0,0.0,0.0,0.0,19.7206,24.8856,38.0639
F150 2.7L 2WD GVWR>6649 LBS,Ford,2018,ICE,6.0,2.7,Automatic (S10),39243,5192.204301075269,21.0,0.0,0.0,25.0,0.0,0.0,0.0,19.0,24.7607,37.7513
F150 Pickup 2WD,Ford,2018,ICE,6.0,3.3,Automatic (S6),39244,5192.204301075269,22.0,0.0,0.0,25.170599999999997,0.0,0.0,0.0,19.46,24.5283,35.429
