Model,Make,Year,atvType,cylinders,displ,trany,VehicleID,AdjWeight,comb08,combinedUF,combE,highway08U,rangeHwyA,RangeHwy,Range,city08U,UCity,UHighway
S5 Sportback,Audi,2022,ICE,6.0,3.0,Automatic (S8),8911,4333.333333333333,24.0,0.0,0.0,29.579799999999995,0.0,0.0,0.0,21.2583,26.6615,39.7738
A6 quattro,Audi,2022,HEV,6.0,3.0,Automatic (AM-S7),8912,4500.0,24.0,0.0,0.0,29.9694,0.0,0.0,0.0,21.2492,27.0,42.0
A7 quattro,Audi,2022,HEV,6.0,3.0,Automatic (AM-S7),8913,5000.0,24.0,0.0,0.0,29.9694,0.0,0.0,0.0,21.2492,27.0,42.0
CT5 AWD,Cadillac,2022,ICE,6.0,3.0,Automatic (S10),8914,4319.444444444444,21.0,0.0,0.0,25.9337,0.0,0.0,0.0,18.4859,23.2,36.6
CT5 V AWD,Cadillac,2022,ICE,6.0,3.0,Automatic (S10),8915,4319.444444444444,21.0,0.0,0.0,25.9337,0.0,0.0,0.0,18.4859,23.2,36.6
CT5,Cadillac,2022,ICE,6.0,3.0,Automatic (S10),8916,4319.444444444444,22.0,0.0,0.0,27.0344,0.0,0.0,0.0,19.0003,23.899999999999995,38.3
CT5 V,Cadillac,2022,ICE,6.0,3.0,Automatic (S10),8917,4319.444444444444,21.0,0.0,0.0,27.0344,0.0,0.0,0.0,18.0,23.899999999999995,38.3
Civic 4Dr,Honda,2022,ICE,4.0,1.5,Automatic (variable gear ratios),8918,3281.25,36.0,0.0,0.0,41.6035,0.0,0.0,0.0,32.8942,44.0943,62.1
Civic 4Dr,Honda,2022,ICE,4.0,1.5,Automatic (AV-S7),8919,3281.25,34.0,0.0,0.0,38.3105,0.0,0.0,0.0,31.0089,41.2,56.5
Civic 4Dr,Honda,2022,ICE,4.0,2.0,Automatic (variable gear ratios),8920,3281.25,35.0,0.0,0.0,40.0845,0.0,0.0,0.0,31.2059,41.5,59.5
Civic 4Dr,Honda,2022,ICE,4.0,2.0,Automatic (AV-S7),8921,3281.25,33.0,0.0,0.0,37.4747,0.0,0.0,0.0,30.2174,40.0,55.1
Venue,Hyundai,2022,ICE,4.0,1.6,Automatic (AV-S1),8922,3000.0,31.0,0.0,0.0,32.7368,0.0,0.0,0.0,29.3821,37.7482,49.5554
Passat,Volkswagen,2022,ICE,4.0,2.0,Automatic (S6),8923,3750.0,28.0,0.0,0.0,35.6059,0.0,0.0,0.0,24.1585,31.1,52.0
Ioniq,Hyundai,2022,HEV,4.0,1.6,Automatic (AM-S6),8924,3869.444444444445,55.0,0.0,0.0,56.6598,0.0,0.0,0.0,54.3633,73.4196,75.0104
Ioniq Blue,Hyundai,2022,HEV,4.0,1.6,Automatic (AM-S6),8925,3869.444444444445,59.0,0.0,0.0,60.20669999999999,0.0,0.0,0.0,58.47,80.8,80.1
A4 allroad quattro,Audi,2022,HEV,4.0,2.0,Automatic (AM-S7),8926,4174.242424242424,26.0,0.0,0.0,29.844399999999997,0.0,0.0,0.0,24.0885,31.0,42.70000000000001
RS 6 Avant,Audi,2022,HEV,8.0,4.0,Automatic (S8),8927,5500.0,17.0,0.0,0.0,22.0124,0.0,0.0,0.0,14.6134,19.4,29.1
Sorento Hybrid FWD,Kia,2022,HEV,4.0,1.6,Automatic (AM-S6),8928,4420.833333333333,37.0,0.0,0.0,34.6889,0.0,0.0,0.0,39.239,54.0,49.8
Tiguan,Volkswagen,2022,ICE,4.0,2.0,Automatic (S8),8929,4312.5,26.0,0.0,0.0,30.034,0.0,0.0,0.0,22.962,29.4,43.0
Q5 S line quattro,Audi,2022,HEV,4.0,2.0,Automatic (AM-S7),8930,4750.0,25.0,0.0,0.0,27.9918,0.0,0.0,0.0,22.8932,29.3028,39.7895
Q5 Sportback S line quattro,Audi,2022,HEV,4.0,2.0,Automatic (AM-S7),8931,4750.0,25.0,0.0,0.0,27.9918,0.0,0.0,0.0,22.8932,29.3028,39.7895
SQ5,Audi,2022,ICE,6.0,3.0,Automatic (S8),8932,4750.0,21.0,0.0,0.0,24.2996,0.0,0.0,0.0,18.7801,23.6,34.1
SQ5 Sportback,Audi,2022,ICE,6.0,3.0,Automatic (S8),8933,4750.0,21.0,0.0,0.0,24.2996,0.0,0.0,0.0,18.7801,23.6,34.1
Q3 S line quattro,Audi,2022,ICE,4.0,2.0,Automatic (S8),8934,4250.0,24.0,0.0,0.0,28.3185,0.0,0.0,0.0,20.6741,26.2,40.3
Q3 quattro,Audi,2022,ICE,4.0,2.0,Automatic (S8),8935,4250.0,26.0,0.0,0.0,30.4753,0.0,0.0,0.0,22.5366,28.8,43.7
Tiguan 4motion,Volkswagen,2022,ICE,4.0,2.0,Automatic (S8),8936,4312.5,25.0,0.0,0.0,29.401,0.0,0.0,0.0,22.1809,28.3,42.0
Tiguan R-Line 4motion,Volkswagen,2022,ICE,4.0,2.0,Automatic (S8),8937,4312.5,24.0,0.0,0.0,28.3824,0.0,0.0,0.0,21.4659,27.3,40.4
SQ7,Audi,2022,ICE,8.0,4.0,Automatic (S8),8938,5500.0,17.0,0.0,0.0,20.6301,0.0,0.0,0.0,14.7421,18.2,28.5876
SQ8,Audi,2022,ICE,8.0,4.0,Automatic (S8),8939,5500.0,17.0,0.0,0.0,20.6301,0.0,0.0,0.0,14.7421,18.2,28.5876
Q7 quattro,Audi,2022,HEV,6.0,3.0,Automatic (S8),8940,5375.0,20.0,0.0,0.0,22.5104,0.0,0.0,0.0,18.4122,23.1,33.7294
Q8 quattro,Audi,2022,HEV,6.0,3.0,Automatic (S8),8941,5500.0,20.0,0.0,0.0,22.5104,0.0,0.0,0.0,18.4122,23.1,33.7294
Bentayga,Bentley,2022,ICE,8.0,4.0,Automatic (S8),8942,6000.0,18.0,0.0,0.0,23.7022,0.0,0.0,0.0,14.878,18.3,29.0
Urus,Lamborghini,2022,ICE,8.0,4.0,Automatic (S8),8943,5500.0,14.0,0.0,0.0,16.6758,0.0,0.0,0.0,12.2803,15.0,22.8
A7 TFSI e quattro,Audi,2022,PHEV,4.0,2.0,Automatic (AM-S7),8944,5000.0,27.0,0.618,48.0,31.2356,28.42,0.0,0.0,24.6845,32.3,43.7
Q5 TFSI e quattro,Audi,2022,PHEV,4.0,2.0,Automatic (AM-S7),8945,4750.0,26.0,0.57,56.0,26.7761,23.1,0.0,0.0,25.0648,32.4,37.9
Ioniq Plug-in Hybrid,Hyundai,2022,PHEV,4.0,1.6,Automatic (AM-S6),8946,3869.444444444445,52.0,0.575,28.0,51.4965,27.95,0.0,0.0,52.43620000000001,72.3,72.4
Explorer Timberline AWD,Ford,2021,ICE,4.0,2.3,Automatic (S10),8947,5187.5,21.0,0.0,0.0,22.5597,0.0,0.0,0.0,19.2932,24.3,35.5
Z4 sDrive30i,BMW,2022,ICE,4.0,2.0,Automatic (S8),8948,3750.0,28.0,0.0,0.0,32.2328,0.0,0.0,0.0,25.1544,32.5291,46.5091
Z4 M40i,BMW,2022,ICE,6.0,3.0,Automatic (S8),8949,3750.0,25.0,0.0,0.0,29.0835,0.0,0.0,0.0,21.824,27.8,41.5
F-Type P450 RWD Coupe,Jaguar,2022,ICE,8.0,5.0,Automatic (S8),8950,4375.0,19.0,0.0,0.0,24.2996,0.0,0.0,0.0,16.6294,20.7335,34.0972
F-Type P450 RWD Convertible,Jaguar,2022,ICE,8.0,5.0,Automatic (S8),8951,4375.0,19.0,0.0,0.0,24.2996,0.0,0.0,0.0,16.6294,20.7335,34.0972
ILX,Acura,2022,ICE,4.0,2.4,Automatic (AM-S8),8952,3375.0,28.0,0.0,0.0,34.3255,0.0,0.0,0.0,24.2285,31.2,49.9
S60 B5,Volvo,2022,ICE,4.0,2.0,Automatic (S8),8953,4437.5,30.0,0.0,0.0,35.1195,0.0,0.0,0.0,26.1013,33.9,51.2
S60 B5 AWD,Volvo,2022,ICE,4.0,2.0,Automatic (S8),8954,4437.5,28.0,0.0,0.0,33.0332,0.0,0.0,0.0,24.7171,31.9,47.8
S7,Audi,2022,HEV,6.0,2.9,Automatic (S8),8955,5000.0,22.0,0.0,0.0,27.5128,0.0,0.0,0.0,18.3582,24.3,37.1
S90 B6 AWD,Volvo,2022,ICE,4.0,2.0,Automatic (S8),8956,4833.333333333333,26.0,0.0,0.0,31.2914,0.0,0.0,0.0,22.6786,29.0,45.0
A6 Allroad quattro,Audi,2022,HEV,6.0,3.0,Automatic (AM-S7),8957,4500.0,23.0,0.0,0.0,28.3185,0.0,0.0,0.0,20.5296,26.0,40.3
Atlas,Volkswagen,2022,ICE,4.0,2.0,Automatic (S8),8958,4700.0,23.0,0.0,0.0,25.2214,0.0,0.0,0.0,21.4659,27.3,38.0
Atlas Cross Sport,Volkswagen,2022,ICE,4.0,2.0,Automatic (S8),8959,4700.0,23.0,0.0,0.0,24.5862,0.0,0.0,0.0,21.4659,27.3,36.9
Atlas Cross Sport,Volkswagen,2022,ICE,6.0,3.6,Automatic (S8),8960,4700.0,20.0,0.0,0.0,23.8388,0.0,0.0,0.0,18.3385,23.0,33.4
XC40 T4,Volvo,2022,ICE,4.0,2.0,Automatic (S8),8961,4416.666666666667,26.0,0.0,0.0,31.5415,0.0,0.0,0.0,22.7495,29.100000000000005,45.4
Atlas 4motion,Volkswagen,2022,ICE,4.0,2.0,Automatic (S8),8962,4700.0,22.0,0.0,0.0,24.0,0.0,0.0,0.0,20.0,26.0,36.3
Atlas Cross Sport 4motion,Volkswagen,2022,ICE,4.0,2.0,Automatic (S8),8963,4700.0,22.0,0.0,0.0,24.2104,0.0,0.0,0.0,20.3124,25.7,36.4
Atlas Cross Sport 4motion,Volkswagen,2022,ICE,6.0,3.6,Automatic (S8),8964,4700.0,20.0,0.0,0.0,23.5087,0.0,0.0,0.0,17.8951,22.4,32.9
Atlas 4motion,Volkswagen,2022,ICE,6.0,3.6,Automatic (S8),8965,4700.0,19.0,0.0,0.0,23.0453,0.0,0.0,0.0,17.0777,21.3,32.2
XC40 T5 AWD,Volvo,2022,ICE,4.0,2.0,Automatic (S8),8966,4416.666666666667,25.0,0.0,0.0,29.844399999999997,0.0,0.0,0.0,21.5376,27.399999999999995,42.70000000000001
XC60 B5 AWD,Volvo,2022,ICE,4.0,2.0,Automatic (S8),8967,4650.0,24.0,0.0,0.0,27.9986,0.0,0.0,0.0,22.1809,28.3,39.8
XC60 B6 AWD,Volvo,2022,ICE,4.0,2.0,Automatic (S8),8968,4650.0,24.0,0.0,0.0,27.034399999999998,0.0,0.0,0.0,21.4659,27.3,38.3
XC90 T5,Volvo,2022,ICE,4.0,2.0,Automatic (S8),8969,5150.0,25.0,0.0,0.0,29.8444,0.0,0.0,0.0,21.3942,27.2,42.7
Q7 quattro,Audi,2022,ICE,4.0,2.0,Automatic (S8),8970,5375.0,22.0,0.0,0.0,25.0863,0.0,0.0,0.0,19.6583,24.8,35.3
XC90 T5 AWD,Volvo,2022,ICE,4.0,2.0,Automatic (S8),8971,5150.0,23.0,0.0,0.0,28.126600000000003,0.0,0.0,0.0,20.4572,25.9,40.0
XC90 T6 AWD,Volvo,2022,ICE,4.0,2.0,Automatic (S8),8972,5150.0,22.0,0.0,0.0,26.517499999999995,0.0,0.0,0.0,19.0003,23.9,37.5
Niro Plug-in Hybrid,Kia,2022,PHEV,4.0,1.6,Automatic (AM-S6),8973,3833.3333333333335,46.0,0.54,32.0,44.4535,24.08,0.0,0.0,48.1489,63.9,61.79999999999999
Camaro,Chevrolet,2022,ICE,4.0,2.0,Manual 6-spd,8974,4220.588235294118,22.0,0.0,0.0,29.0,0.0,0.0,0.0,18.7066,23.5,42.1992
Camaro,Chevrolet,2022,ICE,4.0,2.0,Automatic (S8),8975,4220.588235294118,25.0,0.0,0.0,30.0,0.0,0.0,0.0,21.5376,27.4,43.8
CT5,Cadillac,2022,ICE,4.0,2.0,Automatic (S10),8976,4319.444444444444,27.0,0.0,0.0,33.095,0.0,0.0,0.0,22.8912,29.3,47.9
CT5 AWD,Cadillac,2022,ICE,4.0,2.0,Automatic (S10),8977,4319.444444444444,25.0,0.0,0.0,30.0497,0.0,0.0,0.0,21.6865,27.6079,43.025
Sorento FWD,Kia,2022,ICE,4.0,2.5,Automatic (S8),8978,4420.833333333333,26.0,0.0,0.0,28.9363,0.0,0.0,0.0,24.2774,31.2699,44.9
Sorento FWD,Kia,2022,ICE,4.0,2.5,Automatic (AM-S8),8979,4420.833333333333,25.0,0.0,0.0,28.5984,0.0,0.0,0.0,22.441,28.6654,40.7383
Atlas,Volkswagen,2022,ICE,6.0,3.6,Automatic (S8),8980,4700.0,20.0,0.0,0.0,24.1023,0.0,0.0,0.0,18.4122,23.1,33.8
Sorento AWD,Kia,2022,ICE,4.0,2.5,Automatic (S8),8981,4420.833333333333,24.0,0.0,0.0,25.4439,0.0,0.0,0.0,23.3858,30.0,40.8
Sorento AWD,Kia,2022,ICE,4.0,2.5,Automatic (AM-S8),8982,4420.833333333333,24.0,0.0,0.0,27.0344,0.0,0.0,0.0,21.6093,27.5,38.3
Discovery Sport,Land Rover,2022,ICE,4.0,2.0,Automatic (S9),8983,5250.0,20.0,0.0,0.0,23.409000000000002,0.0,0.0,0.0,18.5255,23.2538,34.2146
F-Type P450 AWD R-Dynamic Coupe,Jaguar,2022,ICE,8.0,5.0,Automatic (S8),8984,4375.0,18.0,0.0,0.0,24.0365,0.0,0.0,0.0,15.5008,19.2287,33.7286
F-Type P450 AWD R-Dynamic Convertible,Jaguar,2022,ICE,8.0,5.0,Automatic (S8),8985,4375.0,18.0,0.0,0.0,24.0365,0.0,0.0,0.0,15.5008,19.2287,33.7286
A3 quattro,Audi,2022,HEV,4.0,2.0,Automatic (AM-S7),8986,3750.0,31.0,0.0,0.0,35.5271,0.0,0.0,0.0,27.7573,35.4,50.5
S3,Audi,2022,ICE,4.0,2.0,Automatic (AM-S7),8987,3875.0,27.0,0.0,0.0,32.4756,0.0,0.0,0.0,23.4482,29.5,44.7
Camaro,Chevrolet,2022,ICE,6.0,3.6,Automatic (S10),8988,4220.588235294118,22.0,0.0,0.0,29.0546,0.0,0.0,0.0,18.4122,23.1,41.4546
Camaro,Chevrolet,2022,ICE,6.0,3.6,Manual 6-spd,8989,4220.588235294118,20.0,0.0,0.0,26.1056,0.0,0.0,0.0,16.2995,20.26,36.8646
CT4,Cadillac,2022,ICE,4.0,2.7,Automatic (S10),8990,4004.6875,25.0,0.0,0.0,30.7898,0.0,0.0,0.0,21.3942,27.2,44.2
CT4 V,Cadillac,2022,ICE,4.0,2.7,Automatic (S10),8991,4004.6875,23.0,0.0,0.0,28.7015,0.0,0.0,0.0,19.7311,24.9,40.9
CT4 AWD,Cadillac,2022,ICE,4.0,2.7,Automatic (S10),8992,4004.6875,24.0,0.0,0.0,28.719,0.0,0.0,0.0,20.665,26.1873,40.9274
CT4 V AWD,Cadillac,2022,ICE,4.0,2.7,Automatic (S10),8993,4004.6875,23.0,0.0,0.0,28.0,0.0,0.0,0.0,20.0,26.1873,40.9274
Corolla Hatchback,Toyota,2022,ICE,4.0,2.0,Manual 6-spd,8994,3431.5476190476193,31.0,0.0,0.0,35.9365,0.0,0.0,0.0,28.1579,36.9188,52.5454
Corolla Hatchback,Toyota,2022,ICE,4.0,2.0,Automatic (AV-S10),8995,3431.5476190476193,35.0,0.0,0.0,41.0074,0.0,0.0,0.0,31.798,42.4052,61.0762
Corolla Hatchback XSE,Toyota,2022,ICE,4.0,2.0,Automatic (AV-S10),8996,3431.5476190476193,33.0,0.0,0.0,38.3105,0.0,0.0,0.0,29.8859,39.5,56.5
GLI,Volkswagen,2022,ICE,4.0,2.0,Automatic (AM-S7),8997,3625.0,30.0,0.0,0.0,36.0773,0.0,0.0,0.0,26.2146,33.3,51.0
GLI,Volkswagen,2022,ICE,4.0,2.0,Manual 6-spd,8998,3625.0,30.0,0.0,0.0,36.7874,0.0,0.0,0.0,25.732,31.1,49.0
Giulia,Alfa Romeo,2022,ICE,6.0,2.9,Automatic 8-spd,8999,4000.0,20.0,0.0,0.0,25.4128,0.0,0.0,0.0,17.45,21.8,35.8
HR-V AWD,Honda,2022,ICE,4.0,1.8,Automatic (variable gear ratios),9000,3312.5,29.0,0.0,0.0,31.4461,0.0,0.0,0.0,26.5817,34.6,45.2473
HR-V AWD,Honda,2022,ICE,4.0,1.8,Automatic (AV-S7),9001,3312.5,28.0,0.0,0.0,31.0389,0.0,0.0,0.0,26.3549,34.2692,44.5969
HR-V FWD,Honda,2022,ICE,4.0,1.8,Automatic (variable gear ratios),9002,3312.5,30.0,0.0,0.0,33.5269,0.0,0.0,0.0,28.0101,36.7,48.6
HR-V FWD,Honda,2022,ICE,4.0,1.8,Automatic (AV-S7),9003,3312.5,30.0,0.0,0.0,33.5269,0.0,0.0,0.0,28.0101,36.7,48.6
RX 350 L,Lexus,2022,ICE,6.0,3.5,Automatic (S8),9004,4750.0,22.0,0.0,0.0,26.0,0.0,0.0,0.0,19.2932,24.3,37.5
Stelvio AWD,Alfa Romeo,2022,ICE,6.0,2.9,Automatic 8-spd,9005,4333.333333333334,19.0,0.0,0.0,22.7798,0.0,0.0,0.0,16.9285,21.1,31.8
E-Pace,Jaguar,2022,ICE,4.0,2.0,Automatic (S9),9006,4500.0,23.0,0.0,0.0,25.6807,0.0,0.0,0.0,20.4918,25.9478,37.3858
E-Pace MHEV,Jaguar,2022,HEV,4.0,2.0,Automatic (S9),9007,4500.0,23.0,0.0,0.0,25.6084,0.0,0.0,0.0,20.8906,26.5239,36.1314
RX 350 L AWD,Lexus,2022,ICE,6.0,3.5,Automatic (S8),9008,4750.0,21.0,0.0,0.0,25.0,0.0,0.0,0.0,18.0,23.4656,36.0329
RX 450h L AWD,Lexus,2022,HEV,6.0,3.5,Automatic (AV-S6),9009,4750.0,29.0,0.0,0.0,28.1086,0.0,0.0,0.0,29.0,41.5726,39.9719
Ascent,Subaru,2022,ICE,4.0,2.4,Automatic (AV-S8),9010,4875.0,23.0,0.0,0.0,26.9053,0.0,0.0,0.0,20.6741,26.2,38.1
Ascent Limited/Touring/Onyx AWD,Subaru,2022,ICE,4.0,2.4,Automatic (AV-S8),9011,4875.0,22.0,0.0,0.0,25.6084,0.0,0.0,0.0,19.8039,25.0,36.1
S60 T8 AWD Recharge,Volvo,2022,PHEV,4.0,2.0,Automatic (S8),9012,4437.5,30.0,0.49,47.0,33.4653,22.08,0.0,0.0,28.0777,36.8,48.5
S90 T8 AWD Recharge,Volvo,2022,PHEV,4.0,2.0,Automatic (S8),9013,4833.333333333333,30.0,0.474,51.0,31.4791,21.540000000000003,0.0,0.0,28.3475,37.2,45.29999999999999
XC60 T8 AWD Recharge,Volvo,2022,PHEV,4.0,2.0,Automatic (S8),9014,4650.0,25.0,0.43499999999999994,56.0,26.969900000000003,17.6,0.0,0.0,24.1585,31.1,38.2
XC90 T8 AWD Recharge,Volvo,2022,PHEV,4.0,2.0,Automatic (S8),9015,5150.0,27.0,0.43,58.0,27.9986,17.69,0.0,0.0,25.963,33.7,39.8
MC20,Maserati,2022,ICE,6.0,3.0,Automatic (S8),9016,3875.0,18.0,0.0,0.0,24.7365,0.0,0.0,0.0,15.2655,18.3106,31.9272
BRZ,Subaru,2022,ICE,4.0,2.4,Manual 6-spd,9017,3208.3333333333335,22.0,0.0,0.0,26.8145,0.0,0.0,0.0,19.6188,24.7459,37.9593
BRZ,Subaru,2022,ICE,4.0,2.4,Automatic (S6),9018,3208.3333333333335,25.0,0.0,0.0,30.4309,0.0,0.0,0.0,21.2714,27.0291,43.6294
A3,Audi,2022,HEV,4.0,2.0,Automatic (AM-S7),9019,3750.0,32.0,0.0,0.0,38.1797,0.0,0.0,0.0,28.7489,36.9,54.2
Mirage,Mitsubishi,2022,ICE,3.0,1.2,Manual 5-spd,9020,2458.333333333333,36.0,0.0,0.0,40.8484,0.0,0.0,0.0,33.419,44.9092,60.8039
Mirage,Mitsubishi,2022,ICE,3.0,1.2,Automatic (variable gear ratios),9021,2458.333333333333,39.0,0.0,0.0,43.063,0.0,0.0,0.0,36.0271,49.02,64.6255
Mirage G4,Mitsubishi,2022,ICE,3.0,1.2,Manual 5-spd,9022,2458.333333333333,35.0,0.0,0.0,40.0,0.0,0.0,0.0,33.1301,44.4601,60.402
Mirage G4,Mitsubishi,2022,ICE,3.0,1.2,Automatic (variable gear ratios),9023,2458.333333333333,37.0,0.0,0.0,41.3658,0.0,0.0,0.0,34.7905,47.0582,61.6912
Ghibli Trofeo,Maserati,2022,ICE,8.0,3.8,Automatic 8-spd,9024,4916.666666666667,16.0,0.0,0.0,19.7979,0.0,0.0,0.0,13.4906,16.5647,27.3566
Ghibli Modena AWD,Maserati,2022,ICE,6.0,3.0,Automatic 8-spd,9025,4916.666666666667,19.0,0.0,0.0,23.9491,0.0,0.0,0.0,15.855399999999998,19.6697,32.3651
Ghibli GT,Maserati,2022,ICE,6.0,3.0,Automatic 8-spd,9026,4916.666666666667,20.0,0.0,0.0,24.9859,0.0,0.0,0.0,17.5439,21.9264,35.1464
Ghibli Modena RWD,Maserati,2022,ICE,6.0,3.0,Automatic 8-spd,9027,4916.666666666667,20.0,0.0,0.0,24.9859,0.0,0.0,0.0,17.5439,21.9264,35.1464
G80 AWD,Genesis,2022,ICE,6.0,3.5,Automatic (S8),9028,4666.666666666667,20.0,0.0,0.0,25.921,0.0,0.0,0.0,17.3599,21.1338,34.1326
Quattroporte Trofeo,Maserati,2022,ICE,8.0,3.8,Automatic 8-spd,9029,5000.0,16.0,0.0,0.0,19.7979,0.0,0.0,0.0,13.4906,16.5647,27.3566
Quattroporte Modena AWD,Maserati,2022,ICE,6.0,3.0,Automatic 8-spd,9030,5000.0,19.0,0.0,0.0,23.9491,0.0,0.0,0.0,15.8554,19.6697,32.3651
Quattroporte Modena RWD,Maserati,2022,ICE,6.0,3.0,Automatic 8-spd,9031,5000.0,19.0,0.0,0.0,25.1847,0.0,0.0,0.0,16.2998,20.2604,33.7603
Quattroporte GT,Maserati,2022,ICE,6.0,3.0,Automatic 8-spd,9032,5000.0,19.0,0.0,0.0,25.1847,0.0,0.0,0.0,16.2998,20.2604,33.7603
X3 sDrive30i,BMW,2022,ICE,4.0,2.0,Automatic (S8),9033,4687.5,25.0,0.0,0.0,28.5889,0.0,0.0,0.0,22.5716,28.8492,40.7234
GV80 RWD,Genesis,2022,ICE,4.0,2.5,Automatic (S8),9034,5045.454545454545,23.0,0.0,0.0,25.2654,0.0,0.0,0.0,21.0347,26.7,37.5
Pilot FWD,Honda,2022,ICE,6.0,3.5,Automatic (S9),9035,4589.285714285714,23.0,0.0,0.0,27.0656,0.0,0.0,0.0,20.0566,25.3475,38.3484
Outlander Sport 2WD,Mitsubishi,2022,ICE,4.0,2.0,Automatic (AV-S6),9036,4017.8571428571427,27.0,0.0,0.0,30.0243,0.0,0.0,0.0,24.3268,31.3406,42.9847
Outlander Sport 2WD,Mitsubishi,2022,ICE,4.0,2.4,Automatic (AV-S6),9037,4017.8571428571427,25.0,0.0,0.0,29.2404,0.0,0.0,0.0,23.0,30.8601,41.747
X3 xDrive30i,BMW,2022,ICE,4.0,2.0,Automatic (S8),9038,4687.5,24.0,0.0,0.0,27.7194,0.0,0.0,0.0,21.2842,27.0469,39.3647
X3 M40i,BMW,2022,HEV,6.0,3.0,Automatic (S8),9039,4687.5,23.0,0.0,0.0,26.0127,0.0,0.0,0.0,21.4387,27.2621,36.7215
X3 M,BMW,2022,ICE,6.0,3.0,Automatic (S8),9040,4687.5,17.0,0.0,0.0,20.153,0.0,0.0,0.0,14.9532,18.4775,27.8811
X3 M Competition,BMW,2022,ICE,6.0,3.0,Automatic (S8),9041,4687.5,17.0,0.0,0.0,20.153,0.0,0.0,0.0,14.9532,18.4775,27.8811
Pilot AWD,Honda,2022,ICE,6.0,3.5,Automatic (S9),9042,4589.285714285714,22.0,0.0,0.0,26.1326,0.0,0.0,0.0,19.0,24.8412,36.9063
Outlander Sport 4WD,Mitsubishi,2022,ICE,4.0,2.0,Automatic (AV-S6),9043,4017.8571428571427,26.0,0.0,0.0,28.867,0.0,0.0,0.0,23.4239,30.0541,41.1598
Outlander Sport 4WD,Mitsubishi,2022,ICE,4.0,2.4,Automatic (AV-S6),9044,4017.8571428571427,25.0,0.0,0.0,28.0,0.0,0.0,0.0,23.0094,29.467000000000002,40.7023
X5 sDrive40i,BMW,2022,HEV,6.0,3.0,Automatic (S8),9045,5500.0,23.0,0.0,0.0,25.5286,0.0,0.0,0.0,21.1025,26.7941,35.9775
Wagoneer 2WD,Jeep,2022,HEV,8.0,5.7,Automatic 8-spd,9046,6250.0,18.0,0.0,0.0,22.242,0.0,0.0,0.0,16.1793,20.1,30.9919
X5 xDrive40i,BMW,2022,HEV,6.0,3.0,Automatic (S8),9047,5500.0,23.0,0.0,0.0,25.469,0.0,0.0,0.0,20.7577,26.3157,35.8861
X5 M50i,BMW,2022,ICE,8.0,4.4,Automatic (S8),9048,5500.0,18.0,0.0,0.0,21.7122,0.0,0.0,0.0,16.0809,19.9691,30.1987
X5 M,BMW,2022,ICE,8.0,4.4,Automatic (S8),9049,5500.0,15.0,0.0,0.0,18.0892,0.0,0.0,0.0,13.1435,16.1143,24.851
X5 M Competition,BMW,2022,ICE,8.0,4.4,Automatic (S8),9050,5500.0,15.0,0.0,0.0,18.0892,0.0,0.0,0.0,13.1435,16.1143,24.851
X6 xDrive40i,BMW,2022,HEV,6.0,3.0,Automatic (S8),9051,5375.0,23.0,0.0,0.0,25.469,0.0,0.0,0.0,20.7577,26.3157,35.8861
X6 M50i,BMW,2022,ICE,8.0,4.4,Automatic (S8),9052,5375.0,18.0,0.0,0.0,21.7122,0.0,0.0,0.0,16.0809,19.9691,30.1987
X6 M,BMW,2022,ICE,8.0,4.4,Automatic (S8),9053,5375.0,15.0,0.0,0.0,18.0892,0.0,0.0,0.0,13.1435,16.1143,24.851
X6 M Competition,BMW,2022,ICE,8.0,4.4,Automatic (S8),9054,5375.0,15.0,0.0,0.0,18.0892,0.0,0.0,0.0,13.1435,16.1143,24.851
X7 xDrive40i,BMW,2022,HEV,6.0,3.0,Automatic (S8),9055,5750.0,21.0,0.0,0.0,24.0365,0.0,0.0,0.0,19.4394,24.5,33.7
X7 M50i,BMW,2022,ICE,8.0,4.4,Automatic (S8),9056,5750.0,17.0,0.0,0.0,20.5341,0.0,0.0,0.0,14.9611,18.488,28.4453
Alpina XB7,BMW,2022,ICE,8.0,4.4,Automatic (S8),9057,5750.0,17.0,0.0,0.0,20.5341,0.0,0.0,0.0,14.9611,18.488,28.4453
GV80 AWD,Genesis,2022,ICE,4.0,2.5,Automatic (S8),9058,5045.454545454545,22.0,0.0,0.0,24.6022,0.0,0.0,0.0,20.6423,26.156,36.7121
GV80 AWD,Genesis,2022,ICE,6.0,3.5,Automatic (S8),9059,5045.454545454545,20.0,0.0,0.0,22.7134,0.0,0.0,0.0,18.1909,22.8,31.7
Wagoneer 4WD,Jeep,2022,HEV,8.0,5.7,Automatic 8-spd,9060,6250.0,17.0,0.0,0.0,20.1649,0.0,0.0,0.0,15.1221,18.7,27.8986
Levante Modena,Maserati,2022,ICE,6.0,3.0,Automatic 8-spd,9061,5250.0,18.0,0.0,0.0,21.626,0.0,0.0,0.0,15.5613,19.28,30.07
Levante GT,Maserati,2022,ICE,6.0,3.0,Automatic 8-spd,9062,5250.0,18.0,0.0,0.0,21.626,0.0,0.0,0.0,15.5613,19.28,30.07
Levante Modena V8,Maserati,2022,ICE,8.0,3.8,Automatic 8-spd,9063,5250.0,16.0,0.0,0.0,19.5576,0.0,0.0,0.0,13.4955,16.57,26.36
Levante Trofeo,Maserati,2022,ICE,8.0,3.8,Automatic 8-spd,9064,5250.0,16.0,0.0,0.0,19.5576,0.0,0.0,0.0,13.4955,16.57,26.36
